ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,neighborhood
11825928,JC428097,09/10/2019 07:04:00 PM,069XX S PAXTON AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,False,False,331,3,5,43,03,1192074.0,1859480.0,2019,09/17/2019 03:49:10 PM,41.769398466,-87.571495105,"(41.769398466, -87.571495105)",South Shore
11825867,JC430398,09/10/2019 07:00:00 PM,032XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1924,19,44,6,11,1169868.0,1921628.0,2019,09/17/2019 03:49:10 PM,41.94044868,-87.651081589,"(41.94044868, -87.651081589)",Lake View
11824561,JC428766,09/10/2019 07:00:00 PM,013XX W LUNT AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,2423,24,49,1,04B,1165953.0,1946632.0,2019,09/17/2019 03:49:10 PM,42.009145091,-87.664753261,"(42.009145091, -87.664753261)",Rogers Park
11824324,JC428519,09/10/2019 07:00:00 PM,031XX W HOOD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2413,24,50,2,06,1154436.0,1940663.0,2019,09/17/2019 03:49:10 PM,41.993004885,-87.707288359,"(41.993004885, -87.707288359)",West Ridge
11824008,JC428053,09/10/2019 07:00:00 PM,026XX E 79TH ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,False,False,422,4,7,46,08B,1195138.0,1853097.0,2019,09/17/2019 03:49:10 PM,41.751808025,-87.560474321,"(41.751808025, -87.560474321)",South Shore
11823948,JC428043,09/10/2019 07:00:00 PM,027XX S CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1032,10,22,30,08B,1154472.0,1885702.0,2019,09/17/2019 03:49:10 PM,41.842186561,-87.708628579,"(41.842186561, -87.708628579)",Little Village
11823952,JC428138,09/10/2019 07:00:00 PM,003XX N MORGAN ST,0810,THEFT,OVER $500,STREET,False,False,1214,12,27,28,06,1169711.0,1902580.0,2019,09/17/2019 03:49:10 PM,41.888183348,-87.652214587,"(41.888183348, -87.652214587)",West Loop
11846776,JC455647,09/10/2019 07:00:00 PM,011XX W 111TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2234,22,34,75,05,1170712.0,1830858.0,2019,10/04/2019 03:39:25 PM,41.69134819,-87.650630091,"(41.69134819, -87.650630091)",Morgan Park
11823869,JC428064,09/10/2019 07:00:00 PM,004XX N CLARK ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1831,18,42,8,06,1175456.0,1903426.0,2019,09/17/2019 03:49:10 PM,41.890377748,-87.631091745,"(41.890377748, -87.631091745)",River North
11824377,JC428536,09/10/2019 07:00:00 PM,048XX W BELLE PLAINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1624,16,45,15,07,1143331.0,1926819.0,2019,09/17/2019 03:49:10 PM,41.955231384,-87.748484658,"(41.955231384, -87.748484658)",Portage Park
11824713,JC429039,09/10/2019 07:00:00 PM,027XX N CLYBOURN AVE,0890,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,False,1931,19,32,7,06,1162901.0,1918174.0,2019,09/17/2019 03:49:10 PM,41.931120002,-87.676784841,"(41.931120002, -87.676784841)",Lincoln Park
11824722,JC429026,09/10/2019 07:00:00 PM,012XX E 78TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,411,4,8,45,14,1185717.0,1853527.0,2019,09/17/2019 03:49:10 PM,41.753215027,-87.594983903,"(41.753215027, -87.594983903)",Avalon Park
11823872,JC428115,09/10/2019 07:00:00 PM,002XX N STATE ST,0810,THEFT,OVER $500,CTA TRAIN,False,False,111,1,42,32,06,1176327.0,1901797.0,2019,09/17/2019 03:49:10 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)",Loop
11824317,JC428463,09/10/2019 07:00:00 PM,003XX W ILLINOIS ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1831,18,42,8,11,1174082.0,1903553.0,2019,09/17/2019 03:49:10 PM,41.890756989,-87.636133879,"(41.890756989, -87.636133879)",River North
11839520,JC446768,09/10/2019 07:00:00 PM,027XX W ARGYLE ST,0810,THEFT,OVER $500,ALLEY,False,False,2031,20,40,4,06,1157257.0,1933098.0,2019,09/27/2019 03:40:20 PM,41.972189109,-87.697118357,"(41.972189109, -87.697118357)",Lincoln Square
11824572,JC428626,09/10/2019 07:00:00 PM,061XX S ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,713,7,16,67,14,1169058.0,1864201.0,2019,09/17/2019 03:49:10 PM,41.782881941,-87.655724431,"(41.782881941, -87.655724431)",Englewood
11824379,JC428532,09/10/2019 07:00:00 PM,003XX N CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,1123,11,28,27,06,1152330.0,1901857.0,2019,09/17/2019 03:49:10 PM,41.886560206,-87.716062887,"(41.886560206, -87.716062887)",Garfield Park
11824065,JC428118,09/10/2019 06:54:00 PM,061XX S WOODLAWN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,314,3,20,42,15,1185269.0,1864636.0,2019,09/17/2019 03:49:10 PM,41.783709683,-87.596276769,"(41.783709683, -87.596276769)",Woodlawn
11824013,JC428040,09/10/2019 06:53:00 PM,008XX N CENTRAL AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,False,1524,15,37,25,26,1138872.0,1904946.0,2019,09/17/2019 03:49:10 PM,41.895291823,-87.765409597,"(41.895291823, -87.765409597)",Austin
11823827,JC428045,09/10/2019 06:50:00 PM,053XX S OAK PARK AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, GROUNDS",False,False,811,8,23,56,06,1131955.0,1868425.0,2019,09/17/2019 03:49:10 PM,41.795195207,-87.791660496,"(41.795195207, -87.791660496)",Garfield Ridge
